Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),Id,DEFCON_Level
12,0,0.49,4,12.0,25.0,0.567547723935388,327.54,1,818400.0,9416,3
7,1,0.12,2,12.0,26.0,0.33259911894272903,360.4,0,844800.0,7404,2
9,0,0.39,2,24.0,42.0,0.393538913362692,339.2,1,985600.0,1339,3
11,0,0.64,2,7.0,27.0,0.6189427312775351,311.64,2,844800.0,11110,2
7,1,0.0,2,5.0,20.0,0.414831130690161,355.1,0,880000.0,5963,2
6,1,0.01,2,48.0,55.0,0.361967694566808,371.0,0,950400.0,4220,2
10,0,0.56,2,5.0,11.0,0.34581497797355504,322.24,1,1003200.0,9097,3
7,1,0.05,2,18.0,49.0,0.398678414096916,372.06,0,1029600.0,9958,3
10,0,0.42,2,21.0,65.0,0.5301027900146821,332.84,1,888800.0,3062,3
8,0,0.46,2,6.0,10.0,0.257709251101309,358.28,1,1100000.0,629,3
7,0,0.24,2,19.0,36.0,0.316446402349476,361.46,1,985600.0,8042,3
10,0,0.46,2,6.0,10.0,0.4001468428781211,332.84,1,915200.0,11674,4
6,1,0.09,2,15.0,64.0,0.428046989720995,384.78,1,915200.0,11194,2
7,1,0.04,2,13.0,31.0,0.36343612334802206,355.1,1,888800.0,11955,3
11,0,0.74,4,6.0,19.0,0.5418502202643111,343.44,0,1179200.0,7863,5
10,0,0.53,2,12.0,24.0,0.403083700440524,328.6,1,959200.0,2437,3
8,1,0.49,3,32.0,134.0,0.5829662261380351,334.96,1,853600.0,10668,2
8,0,0.37,2,43.0,68.0,0.435389133627015,349.8,1,985600.0,1728,3
7,0,0.44,2,17.0,43.0,0.501468428781202,361.46,1,906400.0,5894,3
6,0,0.0,2,25.0,94.0,0.0535976505139431,371.0,1,1188000.0,414,3
7,0,0.49,2,6.0,13.0,0.294419970631416,348.74,1,985600.0,2321,3
10,1,0.11,2,8.0,33.0,0.515418502202634,342.38,1,853600.0,145,2
15,0,0.79,4,23.0,71.0,0.883259911894273,309.52,1,1144000.0,9163,2
8,1,0.13,2,7.0,37.0,0.494126284875182,345.56,1,906400.0,9064,3
8,1,0.29,2,15.0,81.0,0.45741556534507394,340.26,1,836000.0,11763,3
11,0,0.49,3,5.0,10.0,0.5102790014684271,339.2,1,968000.0,9256,3
7,1,0.09,2,7.0,23.0,0.558737151248155,365.7,1,836000.0,8087,3
6,1,0.06,2,6.0,15.0,0.399412628487515,378.42,1,959200.0,913,2
7,0,0.21,2,46.0,73.0,0.47944199706314206,356.16,1,836000.0,571,2
13,0,0.49,6,7.0,20.0,0.890602055800293,344.5,1,1056000.0,12172,3
6,1,0.0,2,28.0,60.0,0.501468428781202,369.94,1,853600.0,1493,2
6,0,0.08,2,40.0,48.0,0.416299559471358,349.8,1,880000.0,7610,4
9,0,0.4,4,25.0,58.0,0.580763582966222,321.18,0,836000.0,7413,2
12,0,0.63,2,6.0,18.0,0.7584434654919201,345.56,0,809600.0,3783,2
11,0,0.39,2,7.0,18.0,0.491189427312779,347.68,1,924000.0,4320,3
10,0,0.46,2,5.0,17.0,0.563142437591771,330.72,1,950400.0,11328,2
12,0,0.47,3,28.0,49.0,0.7511013215859,345.56,1,836000.0,9654,2
8,1,0.22,2,10.0,63.0,0.499999999999988,354.04,1,836000.0,10228,2
9,0,0.24,2,4.0,14.0,0.6409691629955949,355.1,1,906400.0,5469,3
10,0,0.4,3,10.0,17.0,0.729074889867841,348.74,1,853600.0,1054,2
7,1,0.02,2,5.0,13.0,0.435389133627015,354.04,0,880000.0,7054,3
13,0,0.49,4,5.0,16.0,0.552863436123348,331.78,1,1311200.0,9009,2
8,0,0.19,2,8.0,11.0,0.36343612334802206,327.54,1,862400.0,6664,3
8,0,0.44,2,6.0,16.0,0.406020558002936,373.12,1,932800.0,1923,3
11,1,0.37,3,12.0,23.0,0.685022026431714,341.32,1,897600.0,1148,2
7,1,0.09,2,7.0,24.0,0.494126284875182,368.88,1,836000.0,3535,2
6,1,0.1,2,13.0,80.0,0.245227606461082,384.78,1,1082400.0,3033,3
8,1,0.24,2,15.0,105.0,0.444199706314248,349.8,1,862400.0,3899,3
10,1,0.28,2,31.0,155.0,0.6629955947136539,332.84,1,809600.0,10346,2
9,1,0.49,2,47.0,153.0,0.516152716593241,367.82,1,818400.0,7442,2
8,0,0.3,3,30.0,55.0,0.552863436123348,336.02,1,818400.0,77,3
10,0,0.42,2,22.0,51.0,0.5301027900146821,342.38,1,1003200.0,5322,3
11,0,0.58,4,21.0,68.0,0.7143906020558008,341.32,1,888800.0,7546,2
8,0,0.23,2,18.0,34.0,0.316446402349476,334.96,1,862400.0,8177,3
9,1,0.22,3,29.0,52.0,0.685022026431714,328.6,1,836000.0,1590,1
9,0,0.4,2,12.0,21.0,0.502936857562407,361.46,1,888800.0,4138,3
9,1,0.17,4,11.0,38.0,0.685022026431714,345.56,0,906400.0,6313,2
11,0,0.49,3,10.0,26.0,0.626284875183555,324.36,1,941600.0,1382,4
10,1,0.48,2,15.0,88.0,0.419236417033762,322.24,1,836000.0,4873,2
10,1,0.28,2,31.0,151.0,0.5748898678414079,327.54,1,809600.0,710,2
9,1,0.41,8,31.0,121.0,0.656387665198241,334.96,1,924000.0,1447,3
7,1,0.08,3,19.0,40.0,0.48678414096916206,366.76,1,836000.0,9998,2
9,0,0.57,3,3.0,9.0,0.477973568281928,330.72,1,968000.0,7135,3
7,1,0.02,2,8.0,15.0,0.47503671071952497,368.88,1,836000.0,2712,2
8,0,0.17,2,21.0,38.0,0.37665198237884795,369.94,1,1056000.0,7266,3
5,1,0.17,2,18.0,91.0,0.244493392070475,378.42,1,1091200.0,2952,2
9,1,0.24,3,13.0,62.0,0.536710719530095,320.12,1,915200.0,9788,3
9,1,0.23,3,12.0,93.0,0.646842878120401,355.1,1,814000.0,3492,3
8,1,0.1,3,12.0,26.0,0.429515418502201,343.44,1,827200.0,1374,2
8,1,0.56,2,30.0,141.0,0.464757709251094,348.74,1,836000.0,10804,2
8,1,0.22,2,20.0,114.0,0.464757709251094,345.56,1,836000.0,12377,2
7,0,0.24,2,18.0,45.0,0.406020558002936,361.46,1,915200.0,10416,2
8,1,0.23,2,9.0,23.0,0.48678414096916206,345.56,1,818400.0,759,2
8,1,0.01,2,5.0,18.0,0.361967694566808,354.04,0,888800.0,3106,4
11,0,0.58,3,9.0,30.0,0.5418502202643111,349.8,1,1056000.0,6767,2
9,0,0.39,2,3.0,7.0,0.455947136563869,346.62,1,1056000.0,5458,4
11,0,0.48,3,16.0,39.0,0.494126284875182,337.08,1,1056000.0,1914,4
8,1,0.18,2,10.0,23.0,0.48678414096916206,349.8,1,862400.0,1886,2
8,1,0.3,2,11.0,63.0,0.491923641703377,361.46,1,818400.0,7121,2
7,1,0.02,2,17.0,26.0,0.428046989720995,356.16,1,880000.0,11416,2
12,1,0.58,2,12.0,41.0,0.7070484581497809,326.48,1,959200.0,11212,2
13,0,0.55,2,22.0,38.0,0.7070484581497809,328.6,1,915200.0,12058,3
10,1,0.19,6,32.0,83.0,0.6409691629955949,332.84,1,800800.0,11071,3
9,0,0.24,3,18.0,75.0,0.611600587371507,337.08,1,844800.0,2849,2
7,1,0.02,2,17.0,26.0,0.28634361233479805,355.1,1,994400.0,7829,3
12,0,0.56,2,23.0,41.0,0.596916299559467,320.12,1,862400.0,10433,3
8,1,0.21,2,7.0,28.0,0.33259911894272903,328.6,0,809600.0,10696,2
6,0,0.17,1,15.0,26.0,0.323788546255496,377.36,1,1012000.0,7170,3
8,1,0.01,2,5.0,9.0,0.450073421439055,359.34,1,809600.0,5791,2
6,1,0.09,2,24.0,36.0,0.349486049926565,377.36,1,959200.0,4560,3
12,0,0.51,3,26.0,89.0,0.7466960352422909,338.14,1,836000.0,823,2
9,0,0.51,2,9.0,23.0,0.545521292217329,340.26,1,800800.0,9205,3
8,0,0.34,3,11.0,30.0,0.5734214390601939,356.16,1,950400.0,3416,4
8,1,0.1,2,14.0,27.0,0.417033773861965,343.44,1,897600.0,5158,4
7,1,0.06,2,4.0,11.0,0.334067547723935,336.02,1,853600.0,1113,2
10,0,0.45,2,11.0,27.0,0.5895741556534481,341.32,1,897600.0,2733,2
6,1,0.0,4,32.0,71.0,0.494126284875182,382.66,1,827200.0,1043,2
7,0,0.32,2,15.0,45.0,0.434654919236408,342.38,1,888800.0,9236,4
7,0,0.21,2,41.0,133.0,0.5748898678414079,373.12,1,827200.0,11928,2
8,1,0.18,2,24.0,130.0,0.47944199706314206,346.62,1,827200.0,6071,2
7,1,0.06,2,12.0,31.0,0.42070484581497497,362.52,1,976800.0,7667,1
10,1,0.48,2,5.0,22.0,0.685022026431714,344.5,1,880000.0,4341,2
8,0,0.23,2,18.0,45.0,0.45374449339206396,331.78,1,818400.0,9301,2
7,1,0.0,3,8.0,16.0,0.398678414096916,359.34,0,950400.0,11268,2
9,0,0.38,2,41.0,77.0,0.38105726872246504,358.28,1,1091200.0,2606,4
8,0,0.42,2,23.0,48.0,0.357562408223192,358.28,1,1091200.0,4227,4
10,0,0.54,2,28.0,67.0,0.665932452276057,348.74,1,950400.0,7078,4
6,0,0.08,2,19.0,28.0,0.18428781204110298,375.24,1,1135200.0,1553,3
8,0,0.3,2,2.0,44.0,0.567547723935388,360.4,1,959200.0,3043,5
7,1,0.06,2,8.0,23.0,0.6152716593245171,389.02,1,818400.0,4350,3
11,0,0.43,2,27.0,27.0,0.489720998531565,330.72,1,959200.0,5960,4
8,0,0.18,2,17.0,24.0,0.302496328928043,347.68,1,1029600.0,10772,3
8,1,0.0,2,6.0,12.0,0.367841409691623,375.24,1,994400.0,5323,1
7,1,0.26,5,51.0,145.0,0.6042584434654871,360.4,1,836000.0,4673,2
8,0,0.34,2,15.0,28.0,0.3399412628487489,354.04,1,888800.0,11410,3
8,1,0.52,2,19.0,84.0,0.494126284875182,346.62,1,836000.0,11996,3
7,1,0.19,2,12.0,32.0,0.39574155653450505,357.22,1,853600.0,7467,2
7,0,0.07,2,34.0,46.0,0.428046989720995,361.46,1,888800.0,6501,2
6,0,0.09,2,3.0,9.0,0.5088105726872211,380.54,0,862400.0,12223,1
8,0,0.1,2,6.0,14.0,0.523494860499261,348.74,0,827200.0,9935,2
7,1,0.0,2,32.0,64.0,0.496328928046978,354.04,1,836000.0,6851,3
7,1,0.24,2,11.0,49.0,0.582232011747428,368.88,1,836000.0,9874,2
6,1,0.15,2,8.0,62.0,0.501468428781202,354.04,1,809600.0,11828,2
12,1,0.58,3,25.0,71.0,0.8024963289280391,330.72,1,924000.0,8170,2
7,1,0.3,4,20.0,102.0,0.518355359765046,347.68,1,818400.0,6696,2
8,0,0.36,2,5.0,13.0,0.38105726872246504,349.8,1,1003200.0,3391,3
7,1,0.02,4,5.0,16.0,0.5088105726872211,368.88,1,836000.0,8381,2
8,1,0.0,2,6.0,12.0,0.430249632892799,356.16,1,897600.0,2489,3
8,1,0.33,2,24.0,129.0,0.5088105726872211,340.26,1,844800.0,9095,2
7,1,0.16,2,11.0,73.0,0.494126284875182,346.62,1,836000.0,7637,2
10,1,0.39,15,30.0,121.0,0.6556534508076421,359.34,1,924000.0,8223,2
7,1,0.23,2,18.0,86.0,0.494126284875182,334.96,1,800800.0,1008,3
10,1,0.25,2,12.0,31.0,0.6629955947136539,351.92,1,924000.0,4554,2
6,0,0.4,2,6.0,14.0,0.244493392070475,356.16,1,1091200.0,1707,4
8,0,0.11,2,6.0,39.0,0.317180616740083,328.6,1,818400.0,8455,2
8,0,0.35,2,35.0,75.0,0.494126284875182,357.22,1,827200.0,7204,3
9,1,0.24,3,13.0,38.0,0.7143906020558008,358.28,1,827200.0,3312,3
6,1,0.0,2,15.0,33.0,0.209251101321581,378.42,1,1100000.0,293,3
7,0,0.32,2,21.0,56.0,0.516152716593241,356.16,1,871200.0,5513,4
8,0,0.06,2,6.0,19.0,0.435389133627015,350.86,1,897600.0,11166,2
8,0,0.4,2,6.0,16.0,0.33113069016151503,346.62,1,1100000.0,7273,4
7,1,0.07,2,8.0,23.0,0.411894273127742,367.82,1,924000.0,1764,2
9,1,0.1,3,13.0,41.0,0.71145374449339,356.16,1,827200.0,11531,2
9,1,0.68,5,23.0,122.0,0.9199706314243721,368.88,1,924000.0,2257,3
8,0,0.68,2,22.0,59.0,0.156387665198229,344.5,0,1135200.0,1268,4
9,0,0.64,5,3.0,10.0,0.594713656387671,346.62,1,968000.0,1981,3
11,1,0.24,2,6.0,32.0,0.563142437591771,337.08,1,880000.0,2526,3
12,0,0.54,3,25.0,101.0,0.7878120411159991,334.96,1,888800.0,3213,3
8,0,0.23,2,13.0,88.0,0.516152716593241,338.14,1,862400.0,10558,2
12,0,0.63,2,12.0,27.0,0.534508076358291,329.66,1,897600.0,4578,3
9,0,0.32,3,21.0,44.0,0.626284875183555,350.86,1,888800.0,8508,2
8,1,0.24,3,17.0,108.0,0.552863436123348,332.84,1,809600.0,10017,2
9,1,0.16,3,25.0,94.0,0.7143906020558008,368.88,1,827200.0,12099,2
7,0,0.32,2,15.0,96.0,0.501468428781202,347.68,1,818400.0,10471,2
6,0,0.08,2,18.0,35.0,0.290014684287816,379.48,1,1012000.0,10708,3
9,0,0.4,2,12.0,21.0,0.4001468428781211,351.92,1,1038400.0,3945,4
6,0,0.13,2,12.0,28.0,0.207782672540376,373.12,1,1135200.0,8872,4
7,1,0.18,5,50.0,70.0,0.5088105726872211,354.04,0,897600.0,3608,2
9,0,0.45,2,19.0,55.0,0.360499265785603,359.34,1,950400.0,2724,3
7,1,0.07,2,17.0,84.0,0.450073421439055,338.14,0,818400.0,3394,2
13,0,0.52,3,5.0,29.0,0.633627019089575,339.2,1,950400.0,2831,4
6,1,0.1,3,13.0,38.0,0.45814977973568105,377.36,1,1020800.0,7220,3
14,0,0.79,4,17.0,41.0,0.831864904552135,315.88,1,1038400.0,10482,3
9,0,0.41,2,15.0,49.0,0.360499265785603,333.9,1,950400.0,8911,4
8,1,0.18,7,30.0,151.0,0.596916299559467,339.2,1,800800.0,11570,1
8,0,0.4,2,6.0,10.0,0.388399412628485,351.92,1,1003200.0,3566,4
10,0,0.42,2,5.0,12.0,0.414831130690161,332.84,1,976800.0,5332,3
11,0,0.5,2,6.0,14.0,0.5088105726872211,339.2,1,906400.0,1380,1
9,0,0.44,2,11.0,33.0,0.446402349486045,361.46,1,1056000.0,10581,3
9,0,0.33,2,12.0,19.0,0.502936857562407,360.4,1,906400.0,11064,4
7,1,0.23,2,18.0,86.0,0.463289280469889,334.96,1,827200.0,11774,2
7,1,0.01,2,9.0,14.0,0.45521292217327797,384.78,1,959200.0,5088,3
10,0,0.47,2,6.0,20.0,0.40969162995594605,336.02,1,1003200.0,10225,2
12,0,0.52,2,10.0,37.0,0.729074889867841,333.9,1,792000.0,3170,3
10,1,0.22,3,30.0,147.0,0.582232011747428,349.8,1,862400.0,9633,2
8,1,0.15,4,13.0,59.0,0.538179148311301,350.86,0,844800.0,8514,3
6,1,0.03,3,17.0,31.0,0.290014684287816,380.54,1,1117600.0,10368,3
7,1,0.03,2,36.0,53.0,0.42070484581497497,363.58,0,994400.0,405,3
7,1,0.18,2,13.0,31.0,0.42070484581497497,355.1,1,853600.0,9578,2
8,1,0.28,2,31.0,133.0,0.42070484581497497,344.5,0,871200.0,12273,2
7,1,0.09,4,27.0,94.0,0.6042584434654871,352.98,1,836000.0,11179,3
9,0,0.4,3,26.0,60.0,0.582232011747428,341.32,1,827200.0,3958,3
7,1,0.04,2,8.0,19.0,0.435389133627015,356.16,1,827200.0,3584,3
8,0,0.21,2,26.0,102.0,0.472099853157122,343.44,1,836000.0,11664,2
6,1,0.0,2,7.0,23.0,0.482378854625545,381.6,1,844800.0,5921,2
5,1,0.0,1,16.0,59.0,0.10792951541849301,425.06,1,1196800.0,3946,4
7,0,0.26,2,5.0,16.0,0.450073421439055,361.46,1,915200.0,2465,2
10,0,0.47,2,6.0,20.0,0.563142437591771,337.08,0,950400.0,1952,3
8,0,0.7,8,72.0,160.0,0.530837004405281,319.06,2,924000.0,11864,4
6,1,0.15,2,17.0,84.0,0.25697503671071803,359.34,1,1047200.0,7945,2
7,1,0.06,2,5.0,10.0,0.464757709251094,373.12,0,897600.0,2699,3
7,0,0.02,2,18.0,87.0,0.4133627019089551,354.04,1,941600.0,2873,3
8,0,0.31,2,8.0,22.0,0.33113069016151503,344.5,1,994400.0,4611,5
8,1,0.48,4,25.0,110.0,0.46549192364170094,346.62,1,924000.0,8255,2
7,0,0.48,2,9.0,22.0,0.439060205580025,355.1,1,1003200.0,3969,3
7,1,0.02,2,9.0,25.0,0.347283406754769,355.1,1,906400.0,7261,3
9,0,0.31,2,24.0,64.0,0.552863436123348,349.8,1,862400.0,485,2
6,0,0.14,2,15.0,24.0,0.260646108663728,358.28,1,968000.0,5870,3
8,1,0.24,2,5.0,12.0,0.534508076358291,357.22,1,950400.0,3202,3
12,0,0.52,2,15.0,54.0,0.729074889867841,328.6,0,809600.0,7317,2
7,0,0.49,2,20.0,149.0,0.32085168869309305,330.72,1,1038400.0,12290,3
8,1,0.08,3,15.0,63.0,0.552863436123348,354.04,1,836000.0,10493,2
9,0,0.57,4,3.0,10.0,0.477973568281928,350.86,1,1311200.0,11373,4
13,0,0.65,2,7.0,38.0,0.77312775330396,327.54,1,809600.0,6923,3
10,0,0.43,2,5.0,16.0,0.5602055800293679,340.26,1,880000.0,8489,2
8,1,0.01,2,17.0,32.0,0.464757709251094,345.56,1,880000.0,10759,4
10,1,0.31,2,35.0,52.0,0.685022026431714,358.28,1,924000.0,7739,2
6,0,0.14,2,10.0,28.0,0.47944199706314206,366.76,1,959200.0,10190,2
8,1,0.48,3,39.0,69.0,0.485315712187948,361.46,1,888800.0,2721,2
9,0,0.49,2,21.0,57.0,0.47356828193832795,332.84,1,853600.0,12174,3
7,1,0.03,2,10.0,45.0,0.238619676945669,358.28,1,924000.0,9971,3
9,1,0.24,3,9.0,86.0,0.646842878120401,354.04,1,836000.0,7504,2
7,1,0.05,2,7.0,12.0,0.3803230543318579,372.06,1,1038400.0,9611,1
11,0,0.46,2,14.0,33.0,0.73641703377386,336.02,1,836000.0,1034,2
9,1,0.26,2,9.0,31.0,0.516152716593241,346.62,0,827200.0,5435,2
9,0,0.45,2,7.0,15.0,0.5616740088105739,347.68,0,836000.0,10286,2
7,0,0.33,7,26.0,92.0,0.567547723935388,366.76,1,880000.0,5778,3
7,0,0.14,2,15.0,25.0,0.27973568281936895,360.4,1,1029600.0,3772,3
7,0,0.64,2,24.0,149.0,0.38252569750366205,328.6,1,985600.0,12183,3
8,1,0.22,3,6.0,31.0,0.6497797356828199,381.6,1,968000.0,11720,2
8,0,0.34,2,11.0,29.0,0.3399412628487489,345.56,1,1047200.0,6276,3
11,1,0.66,5,6.0,17.0,0.6409691629955949,331.78,1,985600.0,3724,3
9,0,0.37,2,43.0,77.0,0.393538913362692,326.48,1,915200.0,4760,3
11,0,0.47,2,9.0,28.0,0.626284875183555,306.34,1,836000.0,9261,2
7,1,0.0,3,15.0,33.0,0.453010279001466,365.7,1,941600.0,740,3
7,1,0.04,2,19.0,35.0,0.3803230543318579,359.34,1,959200.0,3682,3
6,0,0.13,2,30.0,53.0,0.354625550660789,362.52,1,915200.0,10883,3
13,0,0.75,3,6.0,47.0,0.77312775330396,340.26,1,941600.0,2297,3
7,0,0.15,2,10.0,18.0,0.442731277533035,357.22,1,888800.0,6390,3
10,0,0.42,2,21.0,65.0,0.596916299559467,340.26,1,836000.0,4872,2
9,1,0.29,3,16.0,72.0,0.566813509544781,349.8,1,836000.0,8844,2
7,1,0.09,4,6.0,48.0,0.685022026431714,358.28,1,888800.0,5479,2
5,0,0.0,2,3.0,10.0,0.244493392070475,396.44,1,1126400.0,6387,3
11,0,0.5,2,6.0,24.0,0.626284875183555,336.02,1,836000.0,1800,2
7,1,0.13,2,25.0,49.0,0.535242290748898,360.4,1,880000.0,11607,3
7,1,0.02,3,16.0,26.0,0.25624082232011197,351.92,1,968000.0,9038,3
10,1,0.27,2,26.0,52.0,0.569016152716594,345.56,1,880000.0,2770,3
10,0,0.42,2,5.0,13.0,0.538179148311301,340.26,1,959200.0,5774,3
9,0,0.4,3,7.0,17.0,0.40748898678414097,349.8,1,1056000.0,3710,5
7,1,0.04,3,24.0,58.0,0.552863436123348,372.06,1,836000.0,4960,1
6,1,0.08,4,4.0,13.0,0.524229074889868,387.96,1,968000.0,1288,2
8,1,0.03,2,25.0,99.0,0.361967694566808,351.92,1,844800.0,2144,3
8,0,0.36,2,21.0,85.0,0.464757709251094,352.98,1,968000.0,12245,3
8,1,0.3,2,31.0,141.0,0.494126284875182,334.96,1,827200.0,1873,2
7,1,0.26,2,42.0,145.0,0.494126284875182,351.92,1,871200.0,9122,2
9,1,0.21,2,8.0,28.0,0.567547723935388,330.72,1,844800.0,10051,2
8,1,0.0,2,27.0,61.0,0.450073421439055,350.86,1,968000.0,11121,2
9,0,0.42,2,9.0,20.0,0.282672540381788,330.72,1,1100000.0,8029,4
6,1,0.0,2,9.0,17.0,0.42657856093978097,377.36,1,950400.0,11737,3
9,0,0.39,2,19.0,52.0,0.360499265785603,343.44,1,976800.0,2345,4
8,0,0.68,2,17.0,56.0,0.501468428781202,340.26,1,809600.0,10296,3
6,1,0.02,2,6.0,14.0,0.360499265785603,371.0,1,897600.0,3392,3
6,1,0.1,2,34.0,89.0,0.16813509544786498,351.92,1,1038400.0,8948,4
6,1,0.0,2,7.0,16.0,0.34140969162995505,371.0,1,1003200.0,8266,2
8,1,0.28,2,10.0,50.0,0.494126284875182,355.1,1,818400.0,3499,2
7,1,0.0,3,21.0,47.0,0.567547723935388,376.3,1,941600.0,4412,3
9,0,0.45,2,6.0,10.0,0.254772393538906,346.62,1,1082400.0,7015,3
9,1,0.0,2,36.0,35.0,0.39133627019088796,337.08,1,1056000.0,5324,4
10,0,0.47,2,6.0,11.0,0.5264317180616721,342.38,1,906400.0,3040,3
8,1,0.08,2,16.0,36.0,0.42070484581497497,350.86,1,959200.0,7134,2
7,1,0.06,2,8.0,17.0,0.346549192364162,358.28,0,844800.0,9445,2
8,1,0.22,3,4.0,9.0,0.20484581497797302,366.76,1,1135200.0,8304,2
8,1,0.0,2,8.0,12.0,0.412628487518349,356.16,1,880000.0,11597,2
6,1,0.02,2,9.0,18.0,0.398678414096916,373.12,1,836000.0,5548,2
7,1,0.0,3,21.0,41.0,0.25624082232011197,358.28,1,924000.0,12184,2
6,0,0.22,2,23.0,61.0,0.310572687224662,366.76,1,985600.0,8001,3
7,0,0.31,2,21.0,53.0,0.450073421439055,360.4,1,836000.0,567,2
9,1,0.0,3,8.0,16.0,0.611600587371507,352.98,1,915200.0,732,3
9,0,0.35,2,11.0,47.0,0.571953010279005,351.92,1,924000.0,8736,4
8,1,0.0,3,11.0,35.0,0.464757709251094,345.56,1,827200.0,3891,3
7,1,0.02,2,9.0,25.0,0.5088105726872211,366.76,1,809600.0,3101,3
7,1,0.08,4,27.0,46.0,0.472099853157122,334.96,1,827200.0,5154,2
8,0,0.7,8,28.0,45.0,0.570484581497791,354.04,1,1012000.0,5330,3
7,0,0.32,2,15.0,37.0,0.354625550660789,342.38,1,976800.0,8359,4
9,0,0.54,3,5.0,14.0,0.633627019089575,350.86,1,924000.0,5305,3
8,1,0.1,6,27.0,126.0,0.8024963289280391,339.2,1,994400.0,10326,3
8,1,0.14,2,11.0,54.0,0.6042584434654871,363.58,1,809600.0,2348,3
6,0,0.27,2,23.0,74.0,0.0535976505139431,352.98,1,1196800.0,5998,4
7,1,0.18,5,52.0,60.0,0.472099853157122,350.86,1,941600.0,2159,2
9,1,0.23,3,28.0,79.0,0.598384728340681,334.96,1,827200.0,6087,2
9,0,0.4,4,3.0,8.0,0.46402349486049504,346.62,1,1100000.0,11009,3
8,0,0.4,6,15.0,40.0,0.476505139500731,350.86,1,1056000.0,6557,4
10,0,0.41,2,5.0,12.0,0.507342143906016,340.26,1,959200.0,2059,4
9,1,0.26,3,24.0,143.0,0.5734214390601939,343.44,1,836000.0,5084,2
10,1,0.22,2,12.0,31.0,0.517621145374455,330.72,0,880000.0,1265,2
7,0,0.02,2,15.0,26.0,0.37665198237884795,355.1,1,959200.0,12257,3
8,0,0.4,2,8.0,18.0,0.313509544787073,339.2,1,1038400.0,6441,4
7,1,0.0,2,11.0,20.0,0.414831130690161,355.1,1,959200.0,7913,3
12,0,0.5,3,27.0,49.0,0.77312775330396,334.96,1,880000.0,5732,3
8,1,0.29,3,16.0,28.0,0.5088105726872211,350.86,1,880000.0,9552,2
8,1,0.05,2,15.0,63.0,0.464757709251094,350.86,1,862400.0,10184,2
5,1,0.24,2,13.0,105.0,0.4133627019089551,413.4,1,968000.0,10271,2
7,1,0.02,2,17.0,87.0,0.540381791483105,374.18,1,853600.0,4816,2
7,1,0.1,2,13.0,64.0,0.43392070484580897,363.58,1,994400.0,12148,2
7,1,0.0,2,22.0,31.0,0.472099853157122,373.12,1,1012000.0,983,3
9,0,0.45,2,34.0,85.0,0.567547723935388,326.48,1,924000.0,11874,2
7,0,0.15,2,10.0,37.0,0.285609397944199,360.4,1,1003200.0,10315,1
8,1,0.27,2,17.0,54.0,0.6042584434654871,365.7,1,792000.0,702,2
8,1,0.0,2,33.0,43.0,0.37665198237884795,334.96,1,818400.0,5381,2
12,0,0.49,1,10.0,26.0,0.699706314243761,321.18,1,897600.0,2332,3
7,1,0.17,5,29.0,139.0,0.45080763582966105,351.92,1,950400.0,8614,2
8,1,0.19,2,17.0,54.0,0.5088105726872211,329.66,1,809600.0,10464,2
9,1,0.24,3,9.0,38.0,0.71145374449339,351.92,1,809600.0,10292,3
8,0,0.4,2,6.0,16.0,0.582232011747428,337.08,0,836000.0,91,2
7,1,0.08,4,5.0,13.0,0.588105726872242,366.76,1,897600.0,8162,1
11,0,0.58,3,4.0,8.0,0.489720998531565,340.26,1,924000.0,6860,3
12,0,0.49,3,26.0,55.0,0.6776798825256939,330.72,1,836000.0,10764,2
7,1,0.13,2,29.0,53.0,0.298825256975025,349.8,1,915200.0,5535,3
8,1,0.0,3,25.0,44.0,0.552863436123348,354.04,1,818400.0,10087,3
8,1,0.2,8,27.0,94.0,0.8024963289280391,373.12,1,994400.0,7055,3
7,1,0.06,2,15.0,85.0,0.450073421439055,358.28,1,994400.0,4901,2
7,1,0.0,2,16.0,45.0,0.523494860499261,355.1,1,844800.0,7746,3
8,1,0.1,2,28.0,55.0,0.49265785609396795,351.92,1,818400.0,11767,2
7,0,0.42,3,18.0,42.0,0.398678414096916,362.52,1,932800.0,10539,3
7,1,0.08,4,15.0,18.0,0.450073421439055,360.4,1,941600.0,10824,3
8,0,0.42,2,9.0,23.0,0.538179148311301,341.32,1,836000.0,2221,3
6,1,0.0,2,17.0,42.0,0.272393538913349,379.48,1,976800.0,6229,3
8,0,0.44,2,6.0,15.0,0.42070484581497497,351.92,1,994400.0,7098,3
6,0,0.39,2,8.0,20.0,0.27679882525696503,372.06,1,1100000.0,11394,3
9,0,0.4,2,6.0,11.0,0.37371512481644503,349.8,1,968000.0,1088,3
9,1,0.49,3,11.0,16.0,0.729074889867841,368.88,1,880000.0,11916,2
9,1,0.24,3,13.0,86.0,0.611600587371507,351.92,1,836000.0,11993,2
9,1,0.22,2,10.0,89.0,0.633627019089575,355.1,1,836000.0,7410,2
7,1,0.04,2,7.0,28.0,0.485315712187948,366.76,1,924000.0,11446,3
10,0,0.38,2,26.0,64.0,0.596916299559467,341.32,1,827200.0,12396,2
8,0,0.4,2,8.0,20.0,0.582232011747428,337.08,0,836000.0,2461,2
